"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"4699","Migut.D00119.v2.0",0.0190090866576754,5.28253350522818,0.933870773608418,0.972431923705856,0.0297132160521595,FALSE
"10878","Migut.F01870.v2.0",-0.023229503636659,5.37342892302371,0.933995860883745,0.972431923705856,0.0296550483944598,FALSE
"8900","Migut.E01721.v2.0",-0.0333899393018921,4.39631519757032,0.934390160840318,0.972431923705856,0.0294717433430353,FALSE
"8754","Migut.E01575.v2.0",-0.0207272486076923,5.67104481211486,0.934425564807906,0.972431923705856,0.0294552882719956,FALSE
"6873","Migut.D02293.v2.0",-0.0330866031129214,8.49400382081061,0.934499068232208,0.972431923705856,0.0294211273100952,FALSE
"23144","Migut.M01400.v2.0",-0.0117889553735604,6.4075310971168,0.934743111032737,0.972431923705856,0.0293077268707132,FALSE
"23733","Migut.M01989.v2.0",0.0233663136573722,4.48348284151838,0.934745370413405,0.972431923705856,0.0293066771327059,FALSE
"23802","Migut.N00019.v2.0",0.0272165165013528,4.47793252334564,0.93479250966435,0.972431923705856,0.0292847761947374,FALSE
"14311","Migut.H01809.v2.0",0.0202608379608583,5.98283003250721,0.934819718981639,0.972431923705856,0.0292721352244068,FALSE
"4492","Migut.C01324.v2.0",-0.0214720693049589,5.84230747580623,0.934822450687044,0.972431923705856,0.0292708661424372,FALSE
"7241","Migut.E00062.v2.0",0.0147750809642402,5.48169405494852,0.93487190428551,0.972431923705856,0.0292478918794281,FALSE
"8259","Migut.E01080.v2.0",0.0291932360995252,4.74530580415727,0.935035118981978,0.972473019506187,0.0291720771556585,FALSE
"1474","Migut.B00229.v2.0",0.0596001506271056,3.88435989481626,0.935112815484565,0.972473019506187,0.0291359910667088,FALSE
"3978","Migut.C00810.v2.0",0.0434436619508786,4.44272433037211,0.935526155026882,0.972798113394487,0.0289440661810075,FALSE
"22559","Migut.M00815.v2.0",-0.0215672817830776,7.34846000108672,0.935908804935596,0.973024905673819,0.0287664669058775,FALSE
"13653","Migut.H01151.v2.0",0.00567730641962167,4.77062858334304,0.935945774961593,0.973024905673819,0.0287493118571243,FALSE
"9777","Migut.F00769.v2.0",-0.0243888164588044,5.46687555321235,0.936173527015102,0.973110186436638,0.0286436439539468,FALSE
"2744","Migut.B01499.v2.0",0.0196549479922858,4.98940235817309,0.936229340600891,0.973110186436638,0.0286177525897007,FALSE
"10466","Migut.F01458.v2.0",-0.0228805351754375,5.59345660831891,0.93648876642626,0.973271963747357,0.0284974278011285,FALSE
"27641","Migut.O00482.v2.0",-0.032955587280894,4.09912898721479,0.93658655473793,0.973271963747357,0.0284520810671112,FALSE
"8260","Migut.E01081.v2.0",-0.0249218763790676,4.35734430445162,0.936788316315295,0.973373247483578,0.0283585344508921,FALSE
"15688","Migut.I00627.v2.0",-0.0201646784393264,5.75108560445906,0.936885609957529,0.973373247483578,0.0283134315208761,FALSE
"17666","Migut.J01389.v2.0",-0.0191575050143402,4.83924018098457,0.937226059975996,0.973622209680313,0.0281556441612622,FALSE
"22563","Migut.M00819.v2.0",0.0213224936662316,5.08926764216766,0.937427043897652,0.973669233617852,0.0280625216435219,FALSE
"11606","Migut.G00456.v2.0",-0.028265488691744,5.90461650531035,0.937472976512249,0.973669233617852,0.0280412423423908,FALSE
"28068","Migut.O00909.v2.0",0.0456171311041598,6.24174473259951,0.937594369444756,0.973690593152813,0.0279850093959663,FALSE
"2776","Migut.B01531.v2.0",0.0183478695164386,5.78659774869091,0.937919116977435,0.973895305015197,0.0278346121166243,FALSE
"15822","Migut.I00761.v2.0",-0.0108292105759985,7.09682613402834,0.938016578111132,0.973895305015197,0.0277894860147931,FALSE
"19061","Migut.K00889.v2.0",0.0244483032382424,7.25850004660969,0.938192373570378,0.973895305015197,0.0277081016913154,FALSE
"16767","Migut.J00490.v2.0",-0.0243756361848122,9.40861929551703,0.938194886875467,0.973895305015197,0.0277069382699319,FALSE
"17225","Migut.J00948.v2.0",0.0314383123578025,8.15731119925903,0.938621401675664,0.974145584664832,0.0275095475839126,FALSE
"13422","Migut.H00920.v2.0",-0.0282147115146225,4.68316356389878,0.938637741048593,0.974145584664832,0.0275019875200521,FALSE
"17754","Migut.J01477.v2.0",-0.0257013351328177,4.61333548205499,0.938819528213481,0.97419347669148,0.0274178852993186,FALSE
"6693","Migut.D02113.v2.0",-0.013356179408934,7.97750344562666,0.939069663572487,0.97419347669148,0.0273021890087571,FALSE
"10102","Migut.F01094.v2.0",0.0238433601453748,4.94489758587238,0.939207680215724,0.97419347669148,0.0272383647105248,FALSE
"459","Migut.A00459.v2.0",-0.022521591531574,6.78805206414209,0.939220550330253,0.97419347669148,0.0272324135438733,FALSE
"4840","Migut.D00260.v2.0",-0.0270134325785006,4.92886041192925,0.9392775653698,0.97419347669148,0.0272060506565628,FALSE
"4959","Migut.D00379.v2.0",-0.0155517359098093,4.74283055882296,0.939289164489424,0.97419347669148,0.0272006875959192,FALSE
"15169","Migut.I00108.v2.0",0.0176927589868322,5.10089026959363,0.939470630599569,0.97427704893686,0.0271167921125908,FALSE
"4843","Migut.D00263.v2.0",-0.0232923328760086,4.5105595723676,0.939824353478454,0.97453922275759,0.0269533053821537,FALSE
"25610","Migut.N01827.v2.0",0.0365832097848901,4.8236958642885,0.940430400625086,0.975062956714243,0.0266733401911647,FALSE
"12851","Migut.H00349.v2.0",-0.0138836605171338,4.60747660631075,0.9406107927973,0.975145295334785,0.0265900423607025,FALSE
"19785","Migut.L00096.v2.0",-0.0129098143067031,6.53075521023969,0.940735663928858,0.975170062962751,0.026532391263776,FALSE
"18592","Migut.K00420.v2.0",-0.0208883942304236,4.65565676207848,0.940876008239815,0.975210863107426,0.0264676055688004,FALSE
"27302","Migut.O00143.v2.0",-0.0274712579206561,4.36227946202168,0.941355361447159,0.97560299694089,0.0262463995463256,FALSE
"20595","Migut.L00906.v2.0",-0.0128358594053071,4.94305386020456,0.941932350371197,0.97592010166744,0.0259802871386494,FALSE
